User,Alam,Hiburan,Kuliner,Olahraga,Rekreasi,Religius,Sejarah Edukasi,Seni Budaya
User 392,2.98,5,2.366,0.66,1.615,5,1.86,3.72
User 393,3.025,5,1.662,0.66,1.615,5,1.875,3.885
User 394,3.035,5,1.65,0.65,1.62,5,1.885,3.19
User 395,3.045,5,1.744,0.65,1.63,5,1.9,3.72
User 396,1.51,2.525,1.732,0.64,1.6125,5,1.905,3.185
User 397,1.235,2.835,1.72,0.64,1.635,1.58,1.915,3.18
User 398,1.255,2.835,1.712,0.64,1.6375,1.18,1.93,3.545
User 399,1.27,5,1.706,0.63,1.6425,1.19,1.945,3.55
User 400,1.285,5,1.696,0.63,2.395,1.44,1.69,3.16
User 401,2.795,2.835,1.684,0.62,2.3975,1.38,1.7,3.55
User 402,2.8,2.825,1.678,0.62,1.78,1.4,1.7,3.545
User 403,2.81,4.695,1.672,0.62,2.2275,1.41,1.715,3.545
User 404,2.815,4.695,1.662,0.61,2.235,1.43,1.725,3.16
User 405,2.825,4.695,1.658,0.61,2.23,1.45,1.735,3.71
User 406,2.835,4.695,2.394,0.6,2.8275,1.47,1.745,3.135
User 407,2.84,4.695,1.874,0.6,2.8375,1.5,1.415,3.715
User 408,2.85,2.51,1.838,0.6,2.8325,0.77,1.44,3.555
User 409,2.855,2.505,1.818,0.59,2.44,0.77,1.775,3.555
User 410,2.865,2.51,1.806,0.59,2.59,0.79,1.445,5
User 411,2.87,2.505,1.79,0.58,2.44,1.58,1.445,5
User 412,2.88,2.505,1.802,0.58,1.915,1.59,1.46,5
User 413,2.885,2.505,1.792,0.58,1.9175,0.84,1.81,4.175
User 414,2.895,2.5,2.118,0.57,1.9225,0.85,1.475,4.17
User 415,2.9,5,2.114,0.57,2.2075,1.65,1.48,5
User 416,2.91,2.8,2.07,0.56,2.2075,0.88,1.51,4.16
User 417,1.91,2.795,2.06,0.56,2.2125,0.89,1.495,3.55
User 418,2.925,2.79,2.098,0.56,2.22,0.91,1.505,3.54
User 419,1.94,2.79,2.042,0.55,2.2125,0.93,1.515,5
User 420,2.94,2.79,2.036,0.55,2.2125,0.94,1.53,5
User 421,2.945,2.785,2.08,0.55,2.2125,0.96,1.535,5
User 422,2.955,2.785,2.076,0.54,2.215,0.97,1.55,3.555
User 423,2.96,5,2.07,0.54,2.215,0.98,1.55,5
User 424,2.015,5,2.064,0.53,2.22,1,1.575,3.535
User 425,1.56,2.785,2.058,0.53,2.2225,1.01,1.575,5
User 426,2.045,5,2.054,0.53,2.2225,1.03,1.585,3.515
User 427,1.595,2.775,2.048,0.52,2.2275,1.04,1.58,5
User 428,1.615,2.775,2.042,0.52,2.23,1.06,3.005,5
User 429,1.625,5,2.036,0.52,2.6925,1.07,1.59,2.79
User 430,1.645,5,2.03,0.51,2.4275,1.09,1.615,2.79
User 431,1.66,5,2.026,0.51,2.4275,1.1,1.63,2.79
User 432,1.68,5,2.022,0.5,2.71,1.11,1.64,2.785
User 433,1.69,5,2.016,0.5,2.7125,1.13,1.645,2.895
User 434,1.705,2.765,2.01,0,2.715,1.14,3.045,2.89
User 435,1.715,3.38,2.006,0,2.4,1.15,1.655,2.885
User 436,1.725,1.135,1.8,0,2.2725,1.15,1.665,2.88
User 437,3.05,1.14,1.168,0,2.2725,2.08,1.685,2.88
User 438,3.045,1.135,1.28,0,2.275,1.14,3.06,2.885
User 439,3.05,2.765,1.26,0,2.275,1.14,2.01,2.885
User 440,3.05,1.15,1.214,0,2.1175,1.14,3.395,2.885
User 441,3.05,1.145,1.282,0,2.2775,1.14,1.675,2.885
User 442,3.05,1.155,1.284,0,2.755,1.14,3.07,2.885
User 443,3.045,1.155,1.282,0,2.7525,1.14,1.655,2.885
User 444,3.045,2.77,1.102,0,2.755,1.8,1.665,3.38
User 445,3.045,2.77,1.1,0,2.755,1.82,1.655,3.38
User 446,3.045,4.035,1.098,0,2.7825,1.8,1.655,3.5
User 447,3.045,2.77,1.098,0,2.19,1.8,1.655,3.14
User 448,2.79,4.03,1.358,0,1.5925,1.8,1.66,3.515
User 449,2.79,4.035,1.144,0,2.03,1.65,1.655,3.425
User 450,2.79,4.03,1.098,0,2.195,1.8,3.05,3.515
User 451,3.05,2.77,1.098,0,2.1925,1.8,1.67,3.145
User 452,2.79,2.77,1.356,0,2.0325,1.8,1.67,3.51
User 453,2.79,2.77,1.14,0,2.03,1.81,1.665,3.415
User 454,2.79,2.765,1.394,0,1.595,1.81,3.05,3.415
User 455,1.74,2.77,1.39,0,1.7225,1.82,3.055,3.41
User 456,1.75,2.77,1.388,0,1.7425,1.15,3.055,3.405
User 457,3.315,2.865,1.774,0,1.7325,1.16,3.06,3.36
User 458,3.32,2.865,1.77,0,1.73,1.16,3.065,2.985
User 459,5,2.86,1.372,0,1.735,1.17,1.695,2.425
User 460,3.085,2.855,1.136,0,1.7525,1.18,3.07,2.975
User 461,3.09,2.85,1.13,0,1.755,1.19,3.075,2.97
User 462,3.09,1.2,1.124,0,2.94,1.2,3.08,2.97
User 463,3.095,2.85,1.124,0,2.0725,1.2,3.085,2.965
User 464,3.095,2.85,2.102,0,2.1875,1.21,3.09,2.965
User 465,3.105,3.455,1.778,0,2.17,1.22,3.095,2.96
User 466,3.105,3.46,1.778,0,2.77,1.23,3.1,2.96
User 467,3.115,1.695,2.49,0,2.765,1.23,3.1,2.955
User 468,5,1.68,2.088,0,2.77,1.24,3.105,2.95
User 469,2.865,1.67,2.084,0,2.7675,1.75,3.11,2.95
User 470,2.87,1.66,2.078,0,2.16,1.75,1.735,2.955
User 471,2.87,1.655,2.482,0,2.47,1.76,1.745,2.945
User 472,2.875,1.645,2.48,0,2.47,1.77,1.745,2.95
User 473,2.875,1.635,2.48,0,2.185,1.95,3.13,2.945
User 474,2.88,1.625,2.478,0,2.185,1.3,3.135,2.835
User 475,2.885,1.615,2.478,0,2.185,1.31,3.14,2.825
User 476,2.885,1.695,1.288,0,2.1875,1.31,3.145,2.825
User 477,2.89,1.685,1.284,0,2.19,1.31,3.15,2.825
User 478,1.665,1.59,1.69,0,2.1875,1.32,3.175,2.82
User 479,2.77,3.305,1.686,0,2.19,1.33,3.16,2.825
User 480,2.77,3.3,1.682,0,2.1875,1.34,3.165,2.825
User 481,5,3.295,1.68,0,2.19,1.35,3.17,2.925
User 482,5,3.29,1.042,0.5,2.195,1.36,3.175,3.225
User 483,2.77,3.285,1.038,0.5,2.44,1.37,3.18,3.22
User 484,4.7,3.28,1.034,0.5,2.4375,1.38,2.795,3.215
User 485,4.705,2.32,1.026,0.51,2.435,1.38,3.195,2.915
User 486,4.705,3.275,1.022,0.51,2.18,1.39,2.91,2.915
User 487,2.935,2.15,1.018,0.51,2.18,1.4,3.59,2.905
User 488,2.94,1.625,1.116,0.52,2.185,1.41,3.415,2.905
User 489,2.955,1.675,1.112,0.52,2.19,1.42,2.655,3.185
User 490,2.96,1.6,1.104,0.53,2.19,1.44,2.67,3.175
User 491,2.97,1.59,1.098,0.57,2.195,1.45,2.67,3.17
User 492,2.985,1.575,1.102,0.57,2.195,1.47,2.685,3.16
User 493,3.265,1.565,1.088,0.58,2.2025,1.48,2.695,3.155
User 494,3.005,1.47,1.084,0.55,2.205,1.5,2.71,3.145
User 495,3.02,1.47,1.076,0.55,2.2125,1.52,2.72,3.135
User 496,3.035,1.535,1.07,0.56,2.2125,1.54,2.74,3.13
User 497,3.05,1.525,1.814,0.56,2.22,1.56,2.755,3.12
User 498,3.305,1.515,1.812,0.57,2.225,1.59,3.01,3.11
User 499,3.315,1.5,1.81,0.57,2.2275,1.6,3.015,3.1
User 500,3.325,1.985,1.806,0.57,2.235,1.62,3.025,3.09
User 501,3.335,1.97,1.804,0.58,2.39,1.64,1.415,3.08
User 502,3.935,1.965,1.798,0.59,2.4275,1.66,1.58,3.07
User 503,3.355,1.95,1.798,0.6,2.43,2.38,1.35,3.06
User 504,3.95,2.02,1.794,0.61,2.43,2.4,1.36,3.055
User 505,3.965,1.92,1.792,0.61,2.38,2.42,2.235,3.045
User 506,3.975,1.905,1.79,0.62,2.38,2.44,1.195,3.035
User 507,5,1.89,1.788,1.31,2.26,2.46,5,3.025
User 508,5,1.88,1.786,0.63,2.3675,2.48,3.355,3.015
User 509,5,1.865,1.784,0.64,2.365,2.5,3.53,3.005
User 510,5,1.855,0.98,0.64,1.55,2.52,3.35,2.995
User 511,5,1.835,0.974,0.65,2.36,2.54,2.855,2.985
User 512,5,2.985,0.96,0.66,2.355,2.55,3.7,2.975
User 513,5,1.81,0.954,0.66,2.3575,2.58,5,2.97
User 514,5,1.27,1.756,0.67,2.2875,2.6,3.17,2.96
User 515,5,1.79,0.936,0.68,2.35,2.61,1.495,2.95
User 516,5,2.95,0.932,0.68,2.355,2.64,2.86,2.36
User 517,5,1.23,0.926,0.69,2.3475,2.66,2.865,5
User 518,5,2.93,0.922,0.7,2.1725,2.68,2.87,1.625
User 519,5,1.21,0.914,0.7,2.2075,2.68,1.155,2.91
User 520,5,1.355,0.908,0.71,2.3175,2.71,1.155,2.9
User 521,5,1.875,0.906,0.71,2.1825,2.73,1.155,2.895
User 522,2.87,1.885,0.9,0.72,2.185,0.81,1.155,2.89
User 523,5,3.085,0.9,0.72,2.2025,0.81,1.155,2.89
User 524,5,1.705,0.906,0.71,2.035,0.8,1.155,2.89
User 525,5,1.885,0.902,0.71,2.1,0.8,1.15,2.89
User 526,5,1.885,0.904,0.71,2.035,0.8,1.15,2.89
User 527,5,1.885,0.908,0.71,2.2025,0.81,1.155,2.89
User 528,5,1.88,0.908,0.71,2.2,0.8,1.16,1.7
User 529,5,1.7,0.908,0.71,2.2,0.8,1.18,2.89
User 530,5,2.035,0.908,0.72,2.1975,0.79,2.875,2.89
User 531,5,1.515,0.9,0.72,2.2,0.79,4.88,2.885
User 532,2.87,1.515,0.904,0.73,2.03,0.79,4.885,2.885
User 533,2.855,1.17,1.74,0.74,2.03,0.78,4.88,2.885
User 534,1.965,1.51,1.74,0.84,2.03,0.78,2.885,2.885
User 535,1.96,1.54,1.826,0.83,2.0425,2.02,2.86,2.885
User 536,1.815,1.165,1.83,0.83,2.025,2.02,2.855,2.88
User 537,1.865,1.165,1.824,0.83,2.0225,1.46,2.745,2.88
User 538,1.95,1.165,1.736,0.82,2.02,1.45,2.74,2.88
User 539,1.95,1.18,1.736,0.83,2.105,0.76,2.85,2.88
User 540,1.72,1.165,1.056,0.82,2.105,0.75,2.85,2.88
User 541,1.715,1.155,1.154,1.07,3.1275,1.45,2.845,2.88
User 542,1.71,1.155,0.91,0.74,3.035,0.74,2.85,2.88
User 543,1.705,1.155,0.916,0.74,2.6575,0.76,2.845,2.88
User 544,1.71,1.155,1.766,0.75,2.4325,0.73,2.245,2.88
User 545,1.705,1.155,1.984,0.79,1.5675,0.72,2.835,2.88
User 546,1.705,1.15,1.986,0.78,1.5725,0.72,2.835,2.885
User 547,1.705,1.15,2.658,0.78,1.57,0.72,2.25,2.885
User 548,1.71,1.155,1.924,0.78,1.5675,0.71,2.83,2.88
User 549,1.34,1.155,2.178,0.78,1.45,0.7,2.83,2.88
User 550,1.34,1.155,2.178,0.78,1.4425,4.78,2.83,2.88
User 551,1.34,1.16,2.862,1.13,2.3,0.7,2.83,2.88
User 552,1.34,1.155,2.656,0.77,2.305,0.69,2.825,2.005
User 553,1.34,1.2,2.608,0.75,2.2925,0.69,2.825,2.01
User 554,1.345,1.215,2.606,0.75,1.445,0.7,2.825,3.985
User 555,1.055,1.16,2.602,0.75,1.4425,0.7,2.82,4.125
User 556,1.05,1.16,2.602,0.75,1.4425,0.67,2.82,4.125
User 557,0.69,1.16,2.602,0.74,1.375,0.67,1.955,4.125
User 558,1.055,1.165,2.608,0.74,1.2625,0.67,1.95,3.89
User 559,1.06,1.16,2.606,0.74,1.2625,0.68,2.825,4.125
User 560,1.065,1.155,2.602,0.74,1.2625,0.68,2.825,4.125
User 561,1.075,1.145,2.604,0.73,1.4425,0.69,2.83,4.13
User 562,1.085,1.145,2.678,0.73,1.445,0.7,2.835,4.13
User 563,1.1,1.13,2.67,0.72,1.4475,0.71,2.845,4.135
User 564,1.11,1.125,2.604,0.71,1.27,0.73,2.85,4.14
User 565,0.77,1.12,2.6,0.71,1.2675,0.74,2.86,4.145
User 566,1.14,1.105,2.596,0.7,1.91,0.76,2.865,4.15
User 567,1.16,1.17,2.754,0.69,2.1425,0.78,2.875,4.16
User 568,0.82,1.075,2.594,0.69,2.1475,0.79,2.885,4.165
User 569,1.185,1.065,2.714,0.68,1.4525,0.81,2.89,4.165
User 570,0.85,1.14,2.232,0.67,1.28,0.83,2.9,4.17
User 571,1.225,1.125,2.59,0.66,2.1075,0.85,2.91,4.18
User 572,1.245,1.11,2.592,0.66,1.9425,0.87,2.92,5
User 573,1.26,1.105,2.772,0.65,1.9425,0.88,2.93,4.035
User 574,1.28,1.105,2.59,0.64,1.955,0.9,2.94,4.035
User 575,1.3,1.105,2.586,0.64,1.9575,5,2.95,4.04
User 576,1.32,1.08,2.582,0.63,1.96,0.96,1.995,4.04
User 577,1.34,2.815,2.58,0.62,2.215,0.98,2.01,4.04
User 578,1.35,2.81,2.58,0.62,2.2175,1.68,2.025,4.04
User 579,1.37,2.81,2.582,0.61,2.2275,1.02,2.035,4.045
User 580,1.395,2.805,2.578,0.6,2.2325,1.08,2.05,4.045
User 581,1.67,2.8,2.576,0.6,2.2375,1.04,2.065,4.055
User 582,1.695,0.995,2.574,0.59,2.245,5,3.015,4.055
User 583,1.705,2.795,2.572,0.58,2.2575,5,3.025,4.075
User 584,1.725,2.79,2.694,0.57,2.26,1.13,3.035,4.065
User 585,1.745,0.985,2.57,0.57,2.2725,1.13,3.045,4.07
User 586,1.76,2.785,2.568,0.56,2.2725,1.16,3.055,5
User 587,1.775,2.78,2.566,0.56,2.2825,2.45,3.065,4.08
User 588,1.795,2.775,2.566,0.55,1.32,1.28,3.075,4.11
User 589,1.81,2.775,2.562,0.54,2.2925,1.43,3.08,4.085
User 590,1.83,2.77,2.68,0.54,2.3,1.3,3.09,4.085
User 591,1.255,1.11,2.564,0.53,2.305,1.31,3.1,4.09
User 592,1.86,2.765,2.562,0.52,2.3125,1.47,3.11,2.42
User 593,1.875,2.76,2.56,0.52,1.33,1.35,3.12,4.095
User 594,1.89,2.76,2.556,0.51,1.33,1.28,3.125,4.08
User 595,1.905,2.755,2.556,0.51,1.205,1.32,3.135,4.09
User 596,1.92,1.03,2.554,0,1.2175,1.32,3.145,1.94
User 597,1.94,2.5,2.552,0,1.2175,1.34,3.155,1.945
User 598,1.955,0.45,2.55,0,1.2225,1.37,3.165,1.915
User 599,1.975,2.5,2.448,0,1.225,1.39,3.17,1.915
User 600,1.42,0.435,2.552,0,0.945,1.4,3.18,1.915
User 601,2,2.5,2.45,0,1.2325,1.42,3.19,1.91
User 602,1.53,2.5,2.836,0,0.9475,1.43,2.33,1.91
User 603,1.525,2.5,2.448,0,2.255,1.43,2.325,4.13
User 604,1.43,2.5,2.45,0,2.2525,1.42,2.32,4.125
User 605,1.43,2.5,2.45,0,2.2525,1.42,2.315,4.13
User 606,1.435,2.5,2.45,0,2.2525,1.41,2.315,4.13
User 607,1.43,2.5,2.45,0,2.2525,1.41,2.315,4.13
User 608,1.435,2.5,2.45,0,2.2525,1.4,2.32,3.825
User 609,1.43,2.5,2.33,0,2.2525,1.4,2.315,4.125
User 610,1.43,2.5,2.328,0,2.2525,1.4,2.315,1.88
User 611,1.43,1.065,1.528,0,2.2525,1.4,2.315,1.88
User 612,1.435,2.785,1.526,0,2.2525,1.4,2.315,1.88
User 613,1.43,2.76,1.526,0,2.2525,1.4,2.315,1.88
User 614,1.43,5,1.528,0,2.2525,1.4,2.32,1.575
User 615,1.435,5,1.528,0,2.2525,1.39,2.32,1.88
User 616,1.43,3.52,1.524,0,2.2525,1.39,2.32,1.88
User 617,1.43,2.805,1.524,0,2.2525,1.39,2.32,1.575
User 618,1.43,2.785,2.322,0,2.25,1.39,2.325,1.575
User 619,1.455,2.785,1.808,0,2.25,1.39,2.325,3.82
User 620,1.455,2.79,2.322,0,2.25,1.39,2.325,3.82
User 621,1.48,2.78,1.746,0,2.25,1.39,2.32,4.125
User 622,1.48,2.5,1.784,0,1.9875,1.39,2.33,4.135
User 623,1.44,2.5,1.842,0,2.2525,1.39,2.34,4.125
User 624,1.795,2.5,2.164,0,2.2525,1.39,2.325,3.835
User 625,2.04,2.5,1.344,0,2.2525,1.41,2.325,3.82
User 626,1.44,2.5,2.166,0,1.535,1.39,2.33,3.82
User 627,1.435,2.5,2.166,0,1.96,1.38,2.335,3.82
User 628,1.11,2.5,2.166,0,1.6625,1.38,2.03,3.82
User 629,1.1,5,2.168,0,1.5275,1.38,2.35,3.82
User 630,1.1,5,1.644,0,1.665,1.38,2.03,1.82
User 631,1.11,5,1.644,0,1.96,1.38,2.03,1.82
User 632,1.11,5,1.646,0,1.955,1.38,2.335,3.82
User 633,0.715,5,1.334,0,2.09,1.38,2.335,2.585
User 634,0.71,5,2.168,0,1.975,1.38,2.34,2.585
User 635,0.71,5,1.336,0,2.42,1.38,2.04,3.24
User 636,0.705,5,1.334,0,2.4225,1.38,2.04,3.825
User 637,0.7,2.995,1.374,0,2.4225,1.38,1.715,3.83
User 638,3.2,3.005,1.372,0,1.58,1.39,1.715,4.125
User 639,3.2,2.99,1.372,0,1.535,1.4,1.715,1.15
User 640,1.48,2.99,1.034,0,1.5275,1.39,1.715,3.22
User 641,2.325,2.99,2.164,0,2.78,0.53,1.33,1.14
User 642,2.335,2.99,1.336,0.52,2.4625,0.52,1.33,1.755
User 643,1.48,3.72,2.164,0,2.4675,0.51,1.335,5
User 644,0.7,5,2.164,0.51,2.2825,0.5,1.335,3.24
User 645,0.695,4.165,2.826,0,2.2775,0,0.735,2.335
User 646,0.695,3.76,2.83,0,2.275,0,1.34,1.21
User 647,0.695,3.755,2.662,0,1.455,0,0.73,1.205
User 648,0.695,2.92,1.826,0,1.2675,1.42,0.725,1.12
User 649,0.695,3.75,1.826,0,1.2675,0,0.725,1.115
User 650,0.695,2.08,1.828,5,1.76,0,0.725,1.12
User 651,0.7,5,2.766,5,1.755,0,0.725,1.115
User 652,0.7,4.16,1.842,5,1.615,0,0.725,1.19
User 653,0.7,2.07,3.666,5,1.6075,0,0.72,1.185
User 654,0.7,2.07,3.664,5,1.7375,0,0.815,1.12
User 655,0.705,2.065,3.544,0.96,2.645,0,0.8,1.115
User 656,0.705,2.055,3.542,0.95,1.2325,0.77,0.815,1.16
User 657,0.71,2.055,2.542,0.94,1.6225,0,0.72,1.11
User 658,0.715,2.055,3.544,0.94,1.6225,0,0.72,1.11
User 659,0.71,2.065,3.666,0.94,2.2775,0,0.72,1.11
User 660,0.71,2.06,3.664,0.94,2.2775,0,0.715,1.11
User 661,0.71,2.06,3.664,0.94,2.2775,0,0.72,1.115
User 662,0.71,2.06,3.664,0.94,2.2775,0,0.72,1.11
User 663,0.71,2.06,3.664,0.94,1.2325,0,0.72,1.115
User 664,0.71,2.055,3.664,5,1.2325,0,0.72,1.16
User 665,0.71,2.055,3.664,2.28,2.2775,0,0.72,1.12
User 666,0.71,2.06,3.664,1,2.28,0,0.72,1.12
User 667,0.715,2.06,3.458,5,1.9825,0,0.785,1.12
User 668,0,1.765,2.53,2.25,1.23,0,0.785,1.13
User 669,0.715,1.76,2.73,5,1.245,0,0.735,3.21
User 670,0.72,1.765,2.728,5,1.24,0,0.72,3.21
User 671,0.725,1.77,2.728,5,0.9275,0,0.715,3.21
User 672,0.725,1.855,2.728,5,0.925,0,0.72,3.21
User 673,0.725,1.77,2.726,5,0.9275,0,0.72,3.21
User 674,0.725,1.77,2.726,5,0.9275,0,0.715,3.21
User 675,0.725,1.77,2.728,5,0.9275,0,0.715,3.21
User 676,0.725,1.77,2.728,0.94,0.9275,0,0.72,3.21
User 677,0.765,1.77,2.728,5,0.9275,0,0.715,3.21
User 678,0.765,1.765,2.726,5,0.925,0,0.715,3.21
User 679,0.74,1.76,2.314,0.8,0.9225,0,0.72,3.21
User 680,0.74,1.755,2.31,0.8,0.9225,0,0.72,3.215
User 681,0.75,1.75,2.726,0.79,0.925,0,0.72,3.215
User 682,0.755,1.75,2.724,0.78,0.9275,0,0.72,3.215
User 683,0.755,2.045,2.726,0.77,0.93,0,0.725,3.22
User 684,0.76,2.045,2.724,0.77,0.9275,0,0.725,3.22
User 685,0.765,2.04,2.724,0.77,0.9275,0,0.73,3.225
User 686,0.765,2.025,2.958,0.76,0.9275,0,0.73,3.225
User 687,0.77,2.025,3.536,0.76,0.93,0,0.73,3.23
User 688,0.75,1.74,3.534,0.75,0.93,0,0.735,3.23
User 689,0.785,1.715,3.646,0.75,0.9325,0,0.735,3.235
User 690,0.755,1.71,3.532,0.75,0.9325,0,0.74,3.235
User 691,0.755,1.705,3.53,0.74,0.935,0,0.74,3.24
User 692,0.285,1.995,3.63,0.74,0.935,0.51,0.745,3.24
User 693,0.55,1.69,3.632,0.73,1.065,0.52,0.75,3.245
User 694,0.565,1.68,3.632,0.72,1.0675,0.54,1.005,3.245
User 695,0.58,1.67,3.634,0.72,1.0775,0.55,1.02,3.25
User 696,1.055,1.655,3.636,0.71,1.085,0.57,1.035,3.255
User 697,1.065,1.655,3.638,0.71,1.09,0.59,1.045,3.26
User 698,1.1,1.63,3.26,0.71,1.11,0.65,1.085,3.27
User 699,1.115,1.615,3.64,0.69,1.1175,0.67,1.1,1.24
User 700,1.13,1.61,3.642,0.69,1.1225,0.69,1.11,1.245
User 701,1.145,1.6,2.788,0.68,1.13,0.7,1.125,3.28
User 702,1.155,1.59,2.788,0.68,1.135,0.73,1.135,3.285
User 703,1.17,1.585,2.788,0.66,1.145,0.74,1.16,3.285
User 704,1.195,1.91,2.79,0.65,1.15,0.76,1.165,3.29
User 705,1.28,1.85,2.324,0.65,1.1725,0.78,1.175,3.295
User 706,1.215,1.82,2.322,0.63,1.165,0.8,1.195,3.295
User 707,1.225,1.845,2.324,0.63,1.1725,0.82,1.205,3.3
User 708,1.235,1.84,2.378,0.62,1.18,0.84,1.21,3.305
User 709,1.255,1.825,2.772,0.61,1.21,0.86,1.23,3.305
User 710,1.26,1.815,2.82,0.61,1.205,0.88,1.24,3.31
User 711,1.275,1.805,2.624,0.61,1.5325,0.92,1.25,3.315
User 712,1.3,1.795,2.704,0.6,1.545,0.92,1.27,3.315
User 713,1.3,1.79,2.706,0.6,1.545,0.94,1.275,3.32
User 714,1.31,1.775,2.704,0.59,1.55,1.76,1.29,3.325
User 715,1.325,1.765,2.284,0.59,1.245,1.77,1.31,3.325
User 716,1.34,1.69,2.7,0.59,1.5425,1.02,1.505,3.33
User 717,1.35,1.745,2.344,0.59,1.5475,1.04,1.335,3.335
User 718,1.38,1.67,3.326,0.59,1.265,1.79,1.545,3.335
User 719,1.385,1.73,2.452,0.61,1.285,1.79,1.355,3.34
User 720,1.54,1.72,3.122,0.6,1.27,1.8,1.375,3.345
User 721,1.555,1.715,2.44,0.59,1.2775,3.44,1.39,3.345
User 722,1.575,1.705,2.436,0.58,1.305,5,1.39,3.35
User 723,1.595,1.695,2.662,0.6,1.29,1.12,1.4,3.355
User 724,1.61,1.59,2.902,0.57,1.2925,1.17,1.415,3.355
User 725,1.625,1.58,2.426,0.57,1.305,1.16,1.43,3.36
User 726,1.645,1.665,2.422,0.56,1.885,1.18,1.445,3.365
User 727,1.23,1.4,2.934,0.55,1.325,1.2,1.455,3.37
User 728,1.49,1.535,2.438,0.55,1.32,1.22,1.47,3.37
User 729,1.505,1.36,2.436,0.54,1.3275,1.44,1.485,3.07
User 730,1.515,1.345,2.632,0.53,1.345,2.28,1.5,3.07
User 731,1.535,1.34,2.42,0.53,1.3475,1.27,1.515,3.385
User 732,1.56,1.33,2.398,0.52,1.3525,1.29,1.52,3.06
User 733,1.62,1.48,2.856,0.52,1.3625,1.31,1.535,3.39
User 734,1.82,3.705,2.462,0.53,1.3625,1.33,1.55,3.395
User 735,1.59,3.695,1.91,0.5,1.2475,1.35,1.565,3.4
User 736,1.845,3.685,2.348,0,1.2525,1.39,1.575,3.4
User 737,1.865,3.675,2.328,0,1.75,1.42,1.59,3.405
User 738,1.435,3.665,2.274,0,1.7575,1.4,1.605,3.41
User 739,1.895,3.655,2.808,0,1.7725,1.42,1.61,3.415
User 740,1.915,3.645,2.38,0,1.7025,1.44,1.625,1.875
User 741,1.935,3.635,1.872,0,2.55,1.46,1.64,1.865
User 742,1.955,3.63,2.26,0,2.5575,1.48,1.655,1.865
User 743,1.69,3.62,2.148,0,2.56,1.49,1.67,3.43
User 744,1.7,3.61,2.368,0,2.57,1.92,1.675,3.43
User 745,1.71,3.605,2.854,0,2.575,1.56,1.69,3.435
User 746,1.56,3.595,2.854,0,2.6125,1.67,1.695,3.435
User 747,1.575,3.59,2.85,0,2.6175,1.59,1.705,3.44
User 748,1.59,3.585,2.362,5,2.595,1.57,1.715,1.885
User 749,1.6,3.58,2.22,4.59,2.6225,1.57,1.725,1.885
User 750,2.065,3.57,2.252,4.59,2.605,1.58,1.73,3.445
User 751,2.075,3.565,2.25,5,2.6375,1.59,1.74,3.45
User 752,2.08,3.56,2.25,5,2.615,1.6,1.745,1.87
User 753,2.09,3.555,1.782,5,2.625,1.61,1.755,1.87
User 754,2.1,3.55,1.776,5,2.64,1.62,1.76,3.455
User 755,2.11,3.55,1.776,5,2.6325,1.63,1.765,3.46
User 756,2.12,3.545,1.77,5,2.6325,1.64,1.775,1.88
User 757,2.125,3.54,1.74,5,1.765,1.66,1.78,1.875
User 758,2.13,3.535,2.492,5,1.7725,1.67,1.8,1.86
User 759,2.14,3.535,2.222,5,1.7675,1.68,1.805,1.855
User 760,2.15,1.845,2.582,5,2.65,1.68,1.81,1.855
User 761,2.155,1.84,2.572,5,1.855,1.68,1.81,1.89
User 762,2.17,1.825,2.706,5,2.6575,1.69,1.81,3.47
User 763,2.185,1.94,2.684,5,2.6575,1.69,1.815,3.475
User 764,2.19,1.81,2.472,4.2,2.6625,1.7,1.825,3.48
User 765,1.75,1.92,2.466,4.19,2.6675,1.71,1.83,2.005
User 766,1.765,1.965,2.444,1.45,2.6725,1.72,1.84,2.005
User 767,1.775,1.95,2.314,1.43,3.545,1.73,1.85,3.49
User 768,1.805,3.615,2.324,1.43,3.4425,1.75,1.86,5
User 769,1.36,1.835,2.306,1.42,3.5475,1.76,1.865,3.76
User 770,1.355,1.82,1.68,1.42,2.1,1.78,1.88,1.99
User 771,1.375,1.815,2.294,1.41,2.1125,1.79,1.89,1.99
User 772,1.38,1.93,2.266,1.41,2.025,1.81,1.9,2.04
User 773,1.39,1.805,2.252,1.41,2.5625,1.83,1.91,2.025
User 774,1.37,1.87,1.522,1.4,2.02,1.84,1.92,2.015
User 775,1.39,1.86,1.542,1.4,2.545,1.86,1.925,2.01
User 776,1.45,1.88,1.534,1.4,2.5725,1.88,1.94,1.94
User 777,1.47,1.865,1.526,1.4,2.575,1.9,1.945,2.005
User 778,1.945,3.55,1.54,1.4,1.8375,1.92,1.955,2.18
User 779,1.965,1.765,1.532,1.4,1.84,1.93,1.965,2.17
User 780,1.985,1.68,1.528,1.4,1.835,1.95,1.975,2.165
User 781,2,1.685,1.624,1.39,1.835,1.97,1.98,3.505
User 782,2.01,1.65,1.62,1.39,1.795,1.99,1.995,1.83
User 783,2.465,1.565,2.35,1.41,1.795,2.02,2.005,1.82
User 784,2.035,1.55,1.892,1.41,1.79,2.02,2.015,1.825
User 785,1.775,1.54,1.828,1.39,1.7925,2.04,2.02,1.815
User 786,3.245,1.53,1.554,1.39,1.79,2.05,2.025,1.81
User 787,3.525,1.525,1.598,1.39,1.795,2.07,2.035,1.795
User 788,2.16,1.55,1.596,1.39,1.865,2.08,2.045,1.795
